longitude,latitude,housing_median_age,rooms,population,households,median_income,ocean_proximity,median_house_value
-118.14,34.16,38,"{total_rooms: 1843, total_bedrooms: 565 }",1449,524,2.2174,<1H OCEAN,215400
-118.12,34.16,30,"{total_rooms: 1762, total_bedrooms: 416 }",940,398,2.8631,<1H OCEAN,188600
-118.13,34.16,33,"{total_rooms: 2682, total_bedrooms: 716 }",2050,692,2.4817,<1H OCEAN,169500
-118.13,34.15,18,"{total_rooms: 1665, total_bedrooms: 477 }",1095,390,2.6038,<1H OCEAN,155600
-118.12,34.15,19,"{total_rooms: 557, total_bedrooms: 216 }",673,212,2.1763,<1H OCEAN,168800
-118.12,34.15,22,"{total_rooms: 1671, total_bedrooms: 480 }",1005,443,3.0119,<1H OCEAN,171400
-118.13,34.15,9,"{total_rooms: 2099, total_bedrooms: 625 }",1252,554,3.1875,<1H OCEAN,173100
-118.13,34.15,28,"{total_rooms: 1119, total_bedrooms: 334 }",739,323,2.5903,<1H OCEAN,125000
-118.12,34.17,52,"{total_rooms: 2948, total_bedrooms: 542 }",1363,495,4.7098,INLAND,287900
-118.13,34.16,52,"{total_rooms: 1872, total_bedrooms: 357 }",984,364,4,<1H OCEAN,250400
-118.13,34.16,52,"{total_rooms: 1596, total_bedrooms: 314 }",1024,292,3.6719,<1H OCEAN,227900
-118.13,34.16,52,"{total_rooms: 1787, total_bedrooms: 427 }",1107,410,2.5664,<1H OCEAN,215000
-118.09,34.17,36,"{total_rooms: 2875, total_bedrooms: 552 }",1131,458,4.3083,INLAND,269300
-118.1,34.16,44,"{total_rooms: 2795, total_bedrooms: 496 }",1235,469,4.2386,INLAND,283700
-118.1,34.17,44,"{total_rooms: 4505, total_bedrooms: 894 }",2296,899,3.4811,INLAND,300500
-118.12,34.17,52,"{total_rooms: 2166, total_bedrooms: 483 }",1308,467,3.0417,INLAND,222600
-118.11,34.16,52,"{total_rooms: 3158, total_bedrooms: 459 }",1229,444,5.4223,INLAND,325600
-118.11,34.16,52,"{total_rooms: 2489, total_bedrooms: 437 }",1101,438,4.2065,INLAND,320300
-118.11,34.16,52,"{total_rooms: 1353, total_bedrooms: 274 }",852,306,3.4583,INLAND,239900
-118.11,34.15,40,"{total_rooms: 1950, total_bedrooms: 509 }",1038,438,2.6172,<1H OCEAN,196100
-118.11,34.15,26,"{total_rooms: 2193, total_bedrooms: 558 }",1186,559,3.6474,<1H OCEAN,184100
-118.12,34.15,35,"{total_rooms: 1760, total_bedrooms: 447 }",984,384,3.4167,<1H OCEAN,198200
-118.12,34.16,52,"{total_rooms: 2218, total_bedrooms: 437 }",1211,422,5.0237,<1H OCEAN,241900
-118.1,34.16,46,"{total_rooms: 2863, total_bedrooms: 513 }",1412,498,5.3272,INLAND,330200
-118.1,34.15,32,"{total_rooms: 978, total_bedrooms: 227 }",543,211,3.0096,INLAND,199000
-118.1,34.15,14,"{total_rooms: 1442, total_bedrooms: 369 }",782,343,2.7431,INLAND,177500
-118.08,34.16,42,"{total_rooms: 3490, total_bedrooms: 665 }",1713,620,4.5461,INLAND,242400
-118.09,34.15,46,"{total_rooms: 271, total_bedrooms: 74 }",150,55,2.2321,INLAND,237500
-118.09,34.15,52,"{total_rooms: 670, total_bedrooms: 141 }",268,110,3.5568,INLAND,205000
-118.09,34.15,49,"{total_rooms: 1467, total_bedrooms: 259 }",688,260,4.3452,INLAND,260100
-118.09,34.16,45,"{total_rooms: 2199, total_bedrooms: 358 }",942,353,5.0393,INLAND,321100
-118.07,34.16,39,"{total_rooms: 1804, total_bedrooms: 265 }",730,276,6.4761,INLAND,397500
-118.07,34.16,35,"{total_rooms: 2459, total_bedrooms: 438 }",970,437,4.2143,INLAND,369400
-118.07,34.15,45,"{total_rooms: 1095, total_bedrooms: 237 }",672,234,3.4087,INLAND,209200
-118.07,34.14,42,"{total_rooms: 3200, total_bedrooms: 685 }",1668,628,3.375,INLAND,260400
-118.08,34.15,28,"{total_rooms: 238, total_bedrooms: 58 }",142,31,0.4999,INLAND,500001
-118.08,34.14,45,"{total_rooms: 2923, total_bedrooms: 604 }",1903,560,3.1729,INLAND,218700
-118.08,34.14,52,"{total_rooms: 1282, total_bedrooms: 189 }",431,187,6.1159,INLAND,470800
-118.08,34.13,46,"{total_rooms: 1238, total_bedrooms: 147 }",377,145,8.4546,INLAND,500001
-118.08,34.13,35,"{total_rooms: 1897, total_bedrooms: 279 }",733,291,7.4185,INLAND,500001
-118.08,34.14,42,"{total_rooms: 2690, total_bedrooms: 589 }",1149,535,3.88,INLAND,281100
-118.09,34.14,40,"{total_rooms: 3092, total_bedrooms: 549 }",1457,536,5.3377,INLAND,373800
-118.09,34.15,45,"{total_rooms: 1345, total_bedrooms: 356 }",749,327,2.8007,INLAND,210900
-118.1,34.14,45,"{total_rooms: 3066, total_bedrooms: 659 }",1287,625,3.5804,<1H OCEAN,324400
-118.11,34.14,52,"{total_rooms: 2401, total_bedrooms: 332 }",810,308,6.0948,<1H OCEAN,358700
-118.1,34.14,26,"{total_rooms: 6262, total_bedrooms: 1645 }",3001,1505,3.6572,<1H OCEAN,213200
-118.11,34.14,44,"{total_rooms: 3298, total_bedrooms: 615 }",1417,643,4.1324,<1H OCEAN,434800
-118.12,34.14,52,"{total_rooms: 2337, total_bedrooms: 352 }",981,328,5.8692,<1H OCEAN,490400
-118.12,34.14,25,"{total_rooms: 3420, total_bedrooms: 977 }",1718,947,3.1033,<1H OCEAN,217900
-118.13,34.13,39,"{total_rooms: 2099, total_bedrooms: 397 }",1500,380,4.8304,<1H OCEAN,493200
-118.13,34.14,23,"{total_rooms: 5465, total_bedrooms: 1494 }",2511,1359,3.4531,<1H OCEAN,210900
-118.13,34.14,29,"{total_rooms: 3559, total_bedrooms: 1034 }",1658,965,3.2643,<1H OCEAN,163900
-118.14,34.14,24,"{total_rooms: 10239, total_bedrooms: 2823 }",4210,2565,3.6997,<1H OCEAN,225000
-118.14,34.14,17,"{total_rooms: 3404, total_bedrooms: 1011 }",1694,949,2.9511,<1H OCEAN,282300
-118.15,34.14,27,"{total_rooms: 1499, total_bedrooms: 426 }",755,414,3.875,<1H OCEAN,258300
-118.15,34.14,45,"{total_rooms: 543, total_bedrooms: 191 }",454,181,2.3,<1H OCEAN,55000
-118.15,34.14,52,"{total_rooms: 403, total_bedrooms: 117 }",361,105,1.625,<1H OCEAN,187500
-118.16,34.14,27,"{total_rooms: 1551, total_bedrooms: 254 }",816,233,8.2435,<1H OCEAN,500001
-118.16,34.14,41,"{total_rooms: 3039, total_bedrooms: 482 }",973,446,7.4817,<1H OCEAN,500001
-118.17,34.14,45,"{total_rooms: 2257, total_bedrooms: 285 }",759,305,11.7894,<1H OCEAN,500001
-118.18,34.13,44,"{total_rooms: 2734, total_bedrooms: 415 }",1057,424,7.9213,<1H OCEAN,477800
-118.18,34.13,39,"{total_rooms: 2902, total_bedrooms: 460 }",1007,420,6.1953,<1H OCEAN,363000
-118.18,34.14,38,"{total_rooms: 3039, total_bedrooms: 487 }",1131,465,7.7116,<1H OCEAN,360900
-118.15,34.13,30,"{total_rooms: 2763, total_bedrooms: 520 }",1143,465,4.7298,<1H OCEAN,500001
-118.15,34.13,50,"{total_rooms: 2443, total_bedrooms: 494 }",947,451,4.7344,<1H OCEAN,314700
-118.16,34.13,36,"{total_rooms: 4003, total_bedrooms: 647 }",1337,631,7.723,<1H OCEAN,500001
-118.13,34.13,52,"{total_rooms: 2826, total_bedrooms: 381 }",924,365,7.9976,<1H OCEAN,500001
-118.13,34.12,46,"{total_rooms: 3156, total_bedrooms: 430 }",1109,423,10.7397,<1H OCEAN,500001
-118.14,34.13,16,"{total_rooms: 3569, total_bedrooms: 821 }",1505,783,4.9167,<1H OCEAN,251100
-118.14,34.13,49,"{total_rooms: 4438, total_bedrooms: 803 }",1650,741,5.1072,<1H OCEAN,479700
-118.15,34.13,34,"{total_rooms: 824, total_bedrooms: 224 }",430,213,3.6389,<1H OCEAN,215000
-118.12,34.13,52,"{total_rooms: 2935, total_bedrooms: 341 }",975,327,11.706,<1H OCEAN,500001
-118.11,34.12,48,"{total_rooms: 2476, total_bedrooms: 313 }",900,303,10.6767,<1H OCEAN,500001
-118.11,34.12,52,"{total_rooms: 2954, total_bedrooms: 371 }",1152,347,11.5609,<1H OCEAN,500001
-118.12,34.12,52,"{total_rooms: 2907, total_bedrooms: 317 }",956,279,15.0001,<1H OCEAN,500001
-118.12,34.11,52,"{total_rooms: 2787, total_bedrooms: 353 }",1057,364,10.2317,<1H OCEAN,500001
-118.13,34.11,52,"{total_rooms: 2568, total_bedrooms: 345 }",1102,345,9.1373,<1H OCEAN,500001
-118.14,34.11,52,"{total_rooms: 2742, total_bedrooms: 422 }",1153,414,8.1124,<1H OCEAN,500001
-118.1,34.13,44,"{total_rooms: 1917, total_bedrooms: 265 }",754,257,12.4237,<1H OCEAN,500001
-118.1,34.13,44,"{total_rooms: 1745, total_bedrooms: 237 }",693,248,9.7912,<1H OCEAN,500001
-118.09,34.12,45,"{total_rooms: 2966, total_bedrooms: 415 }",1231,409,7.8347,<1H OCEAN,500001
-118.1,34.12,49,"{total_rooms: 3783, total_bedrooms: 579 }",1601,539,6.3013,<1H OCEAN,500001
-118.1,34.12,50,"{total_rooms: 1835, total_bedrooms: 231 }",636,211,11.6471,<1H OCEAN,500001
-118.1,34.13,47,"{total_rooms: 2234, total_bedrooms: 276 }",749,260,15.0001,<1H OCEAN,500001
-118.08,34.13,39,"{total_rooms: 788, total_bedrooms: 128 }",413,139,5.9546,INLAND,396700
-118.08,34.12,41,"{total_rooms: 1598, total_bedrooms: 280 }",807,282,5.5067,<1H OCEAN,325000
-118.09,34.12,38,"{total_rooms: 2638, total_bedrooms: 432 }",1284,433,5.4536,<1H OCEAN,342700
-118.09,34.12,38,"{total_rooms: 1713, total_bedrooms: 285 }",779,286,5.6152,<1H OCEAN,359900
-118.07,34.13,27,"{total_rooms: 3787, total_bedrooms: 913 }",1992,853,3.301,INLAND,251200
-118.08,34.13,28,"{total_rooms: 4465, total_bedrooms: 985 }",2273,949,3.5671,INLAND,228500
-118.07,34.12,30,"{total_rooms: 2201, total_bedrooms: 559 }",1194,531,4.1136,INLAND,279900
-118.07,34.12,43,"{total_rooms: 1554, total_bedrooms: 287 }",802,277,4.2312,INLAND,272600
-118.08,34.12,34,"{total_rooms: 2921, total_bedrooms: 641 }",1541,562,3.6827,<1H OCEAN,264100
-118.08,34.12,27,"{total_rooms: 1685, total_bedrooms: 341 }",757,317,4.2434,<1H OCEAN,270500
-118.07,34.11,41,"{total_rooms: 2869, total_bedrooms: 563 }",1627,533,5.0736,<1H OCEAN,270700
-118.07,34.11,47,"{total_rooms: 832, total_bedrooms: 194 }",419,156,3.1576,<1H OCEAN,225000
-118.08,34.11,42,"{total_rooms: 2628, total_bedrooms: 525 }",1494,523,3.9464,<1H OCEAN,257200
-118.08,34.11,42,"{total_rooms: 1969, total_bedrooms: 353 }",927,354,5.5924,<1H OCEAN,285300
-118.08,34.1,32,"{total_rooms: 2830, total_bedrooms: 645 }",1500,527,3.0819,<1H OCEAN,214600
-118.09,34.11,36,"{total_rooms: 2966, total_bedrooms: 527 }",1231,482,4.6442,<1H OCEAN,316800
-118.09,34.11,45,"{total_rooms: 1883, total_bedrooms: 275 }",764,289,6.5078,<1H OCEAN,414800
-118.1,34.1,52,"{total_rooms: 1788, total_bedrooms: 313 }",792,294,3.75,<1H OCEAN,280000
-118.1,34.11,49,"{total_rooms: 3367, total_bedrooms: 523 }",1317,495,6.706,<1H OCEAN,351400
-118.11,34.11,50,"{total_rooms: 2131, total_bedrooms: 294 }",753,284,6.7099,<1H OCEAN,352200
-118.11,34.1,49,"{total_rooms: 2812, total_bedrooms: 478 }",1329,490,5.2503,<1H OCEAN,292900
-118.12,34.11,48,"{total_rooms: 2124, total_bedrooms: 319 }",785,319,5.2131,<1H OCEAN,359600
-118.12,34.1,49,"{total_rooms: 2057, total_bedrooms: 430 }",1103,414,4.0556,<1H OCEAN,282600
-118.12,34.1,34,"{total_rooms: 2918, total_bedrooms: 555 }",1435,568,4.2344,<1H OCEAN,306300
-118.13,34.1,19,"{total_rooms: 2742, total_bedrooms: 756 }",1396,703,2.5663,<1H OCEAN,197500
-118.13,34.09,21,"{total_rooms: 3862, total_bedrooms: 1186 }",2773,1102,2.7816,<1H OCEAN,188200
-118.13,34.1,26,"{total_rooms: 3050, total_bedrooms: 825 }",2153,772,3.1103,<1H OCEAN,214100
-118.14,34.09,20,"{total_rooms: 3447, total_bedrooms: 1007 }",2622,934,2.918,<1H OCEAN,208700
-118.13,34.11,45,"{total_rooms: 1780, total_bedrooms: 289 }",755,328,4.825,<1H OCEAN,351100
-118.13,34.1,24,"{total_rooms: 4670, total_bedrooms: 1185 }",2478,1107,3.1975,<1H OCEAN,252400
-118.14,34.1,52,"{total_rooms: 4061, total_bedrooms: 861 }",2290,790,2.8919,<1H OCEAN,258400
-118.14,34.11,52,"{total_rooms: 3367, total_bedrooms: 545 }",1427,535,5.2292,<1H OCEAN,444500
-118.15,34.1,52,"{total_rooms: 4325, total_bedrooms: 823 }",1927,795,3.9485,<1H OCEAN,419100
-118.15,34.11,52,"{total_rooms: 2375, total_bedrooms: 369 }",930,351,7.4111,<1H OCEAN,469100
-118.15,34.11,52,"{total_rooms: 1746, total_bedrooms: 330 }",704,306,3.7895,<1H OCEAN,364800
-118.15,34.11,52,"{total_rooms: 1000, total_bedrooms: 192 }",363,158,4.2981,<1H OCEAN,352800
-118.15,34.12,36,"{total_rooms: 6119, total_bedrooms: 1513 }",2719,1402,3.8427,<1H OCEAN,319700
-118.15,34.12,43,"{total_rooms: 1810, total_bedrooms: 427 }",742,429,3.8529,<1H OCEAN,350000
-118.15,34.12,52,"{total_rooms: 1518, total_bedrooms: 344 }",725,296,3.4018,<1H OCEAN,204500
-118.15,34.12,49,"{total_rooms: 1789, total_bedrooms: 288 }",848,311,6.0199,<1H OCEAN,500000
-118.16,34.12,38,"{total_rooms: 2231, total_bedrooms: 489 }",940,484,5.4165,<1H OCEAN,435100
-118.17,34.12,37,"{total_rooms: 2246, total_bedrooms: 481 }",995,459,4.2944,<1H OCEAN,354700
-118.15,34.11,39,"{total_rooms: 2618, total_bedrooms: 582 }",1314,532,3.5875,<1H OCEAN,309300
-118.15,34.1,39,"{total_rooms: 3856, total_bedrooms: 867 }",1847,830,3.4559,<1H OCEAN,364900
-118.16,34.11,31,"{total_rooms: 5715, total_bedrooms: 1154 }",2639,1079,4.1661,<1H OCEAN,364400
-118.16,34.11,48,"{total_rooms: 1091, total_bedrooms: 236 }",632,234,3.7235,<1H OCEAN,263600
-118.17,34.11,39,"{total_rooms: 1758, total_bedrooms: 436 }",892,447,3.6406,<1H OCEAN,278900
-118.17,34.11,26,"{total_rooms: 4971, total_bedrooms: 996 }",2370,932,4.9676,<1H OCEAN,381400
-118.17,34.1,25,"{total_rooms: 4444, total_bedrooms: 647 }",1922,652,8.058,<1H OCEAN,477300
-118.14,34.1,27,"{total_rooms: 4073, total_bedrooms: 1013 }",2411,933,3.108,<1H OCEAN,231000
-118.15,34.09,27,"{total_rooms: 1935, total_bedrooms: 460 }",1456,382,2.8062,<1H OCEAN,192800
-118.15,34.09,52,"{total_rooms: 2203, total_bedrooms: 430 }",1238,403,4.4306,<1H OCEAN,225800
-118.16,34.09,52,"{total_rooms: 1722, total_bedrooms: 448 }",1122,425,3.1204,<1H OCEAN,224000
-118.15,34.1,36,"{total_rooms: 3514, total_bedrooms: 818 }",2277,828,3.1211,<1H OCEAN,229300
-118.15,34.08,44,"{total_rooms: 1053, total_bedrooms: 251 }",941,256,3.125,<1H OCEAN,205600
-118.15,34.08,48,"{total_rooms: 3697, total_bedrooms: 816 }",2446,787,3.3988,<1H OCEAN,199200
-118.14,34.09,28,"{total_rooms: 4164, total_bedrooms: 1127 }",2934,1014,2.7483,<1H OCEAN,218800
-118.14,34.09,38,"{total_rooms: 1745, total_bedrooms: 457 }",1547,460,2.85,<1H OCEAN,219000
-118.14,34.08,24,"{total_rooms: 3988, total_bedrooms: 1098 }",2909,1034,2.7036,<1H OCEAN,170000
-118.14,34.08,30,"{total_rooms: 1433, total_bedrooms: 397 }",1110,346,2.3464,<1H OCEAN,191700
-118.14,34.08,24,"{total_rooms: 2999, total_bedrooms: 786 }",2937,796,2.9405,<1H OCEAN,217800
-118.14,34.07,52,"{total_rooms: 695, total_bedrooms: 145 }",523,170,3.665,<1H OCEAN,220400
-118.11,34.1,44,"{total_rooms: 2012, total_bedrooms: 435 }",1454,456,3.3229,<1H OCEAN,226600
-118.12,34.09,25,"{total_rooms: 4870, total_bedrooms: 1371 }",3518,1296,3.2307,<1H OCEAN,188400
-118.13,34.09,42,"{total_rooms: 700, total_bedrooms: 212 }",662,210,3.0078,<1H OCEAN,191700
-118.13,34.09,42,"{total_rooms: 2562, total_bedrooms: 781 }",1936,687,2.2214,<1H OCEAN,219000
-118.13,34.08,40,"{total_rooms: 1931, total_bedrooms: 449 }",1367,446,2.575,<1H OCEAN,228400
-118.09,34.1,27,"{total_rooms: 6010, total_bedrooms: 1532 }",3620,1445,2.7436,<1H OCEAN,201700
-118.1,34.1,41,"{total_rooms: 1379, total_bedrooms: 315 }",1249,309,2.6553,<1H OCEAN,183100
-118.09,34.09,36,"{total_rooms: 1068, total_bedrooms: 246 }",949,250,2.3462,<1H OCEAN,188500
-118.1,34.09,44,"{total_rooms: 2352, total_bedrooms: 484 }",1517,463,4.2833,<1H OCEAN,258000
-118.1,34.1,29,"{total_rooms: 1937, total_bedrooms: 448 }",1352,433,3.81,<1H OCEAN,234600
-118.11,34.1,20,"{total_rooms: 3090, total_bedrooms: 802 }",2109,738,3.3801,<1H OCEAN,192500
-118.1,34.1,34,"{total_rooms: 2578, total_bedrooms: 645 }",1628,617,2.34,<1H OCEAN,210900
-118.07,34.1,34,"{total_rooms: 2253, total_bedrooms: 522 }",1262,511,3.4375,<1H OCEAN,259800
-118.07,34.09,33,"{total_rooms: 2178, total_bedrooms: 445 }",1153,400,3.6083,<1H OCEAN,212000
-118.07,34.1,28,"{total_rooms: 676, total_bedrooms: 177 }",543,185,3.2361,<1H OCEAN,187500
-118.07,34.1,32,"{total_rooms: 4275, total_bedrooms:  }",2812,1012,3.3512,<1H OCEAN,214100
-118.08,34.1,36,"{total_rooms: 2679, total_bedrooms: 548 }",1605,533,3.5313,<1H OCEAN,213200
-118.09,34.1,40,"{total_rooms: 1904, total_bedrooms: 393 }",1183,364,3.6696,<1H OCEAN,210400
-118.08,34.08,38,"{total_rooms: 1889, total_bedrooms: 407 }",1330,396,3.9219,<1H OCEAN,205200
-118.08,34.08,43,"{total_rooms: 1716, total_bedrooms: 402 }",1343,386,2.9688,<1H OCEAN,211400
-118.09,34.09,40,"{total_rooms: 855, total_bedrooms: 208 }",745,222,3.0125,<1H OCEAN,224000
-118.09,34.08,34,"{total_rooms: 1513, total_bedrooms: 384 }",986,336,2.6901,<1H OCEAN,235600
-118.09,34.08,33,"{total_rooms: 1430, total_bedrooms: 344 }",1165,328,3.0357,<1H OCEAN,206000
-118.09,34.08,42,"{total_rooms: 1003, total_bedrooms: 236 }",769,231,3.1607,<1H OCEAN,218300
-118.1,34.09,42,"{total_rooms: 1460, total_bedrooms: 289 }",829,273,4.875,<1H OCEAN,227300
-118.1,34.08,37,"{total_rooms: 2894, total_bedrooms: 659 }",1977,636,2.543,<1H OCEAN,208100
-118.1,34.08,24,"{total_rooms: 4510, total_bedrooms: 1296 }",3985,1240,2.6884,<1H OCEAN,204600
-118.1,34.09,46,"{total_rooms: 2822, total_bedrooms: 525 }",1434,520,3.8906,<1H OCEAN,238300
-118.11,34.08,42,"{total_rooms: 3172, total_bedrooms: 644 }",1829,642,3.3966,<1H OCEAN,243200
-118.11,34.08,30,"{total_rooms: 2350, total_bedrooms: 472 }",945,467,3.3421,<1H OCEAN,201000
-118.11,34.08,45,"{total_rooms: 1106, total_bedrooms: 226 }",779,205,4.5446,<1H OCEAN,244800
-118.11,34.07,46,"{total_rooms: 1130, total_bedrooms: 229 }",698,209,5.2719,<1H OCEAN,244400
-118.12,34.09,25,"{total_rooms: 3603, total_bedrooms: 1003 }",2719,913,2.6981,<1H OCEAN,208000
-118.12,34.08,52,"{total_rooms: 1437, total_bedrooms: 290 }",980,282,5.3032,<1H OCEAN,245700
-118.12,34.08,49,"{total_rooms: 1782, total_bedrooms: 374 }",1010,367,3.1583,<1H OCEAN,268200
-118.13,34.08,34,"{total_rooms: 3848, total_bedrooms: 991 }",2814,972,2.6716,<1H OCEAN,227100
-118.12,34.08,35,"{total_rooms: 2248, total_bedrooms:  }",1762,622,3,<1H OCEAN,253900
-118.13,34.08,35,"{total_rooms: 2517, total_bedrooms: 662 }",1883,607,2.5787,<1H OCEAN,223000
-118.12,34.08,36,"{total_rooms: 2433, total_bedrooms: 585 }",1565,563,3.2344,<1H OCEAN,234900
-118.13,34.07,32,"{total_rooms: 1880, total_bedrooms: 428 }",1404,424,3.085,<1H OCEAN,220500
-118.12,34.07,45,"{total_rooms: 1770, total_bedrooms: 423 }",1410,389,3.0592,<1H OCEAN,212500
-118.12,34.07,43,"{total_rooms: 1050, total_bedrooms: 252 }",820,244,2.025,<1H OCEAN,215600
-118.12,34.06,23,"{total_rooms: 1190, total_bedrooms: 347 }",965,327,2.2261,<1H OCEAN,211800
-118.13,34.06,17,"{total_rooms: 1714, total_bedrooms: 572 }",1590,568,1.1875,<1H OCEAN,183900
-118.13,34.07,20,"{total_rooms: 2130, total_bedrooms: 654 }",1870,578,2.3664,<1H OCEAN,192200
-118.12,34.06,17,"{total_rooms: 5137, total_bedrooms: 1614 }",4945,1535,2.4599,<1H OCEAN,181600
-118.11,34.07,19,"{total_rooms: 3215, total_bedrooms: 907 }",3072,870,2.3393,<1H OCEAN,202300
-118.11,34.06,18,"{total_rooms: 2609, total_bedrooms: 721 }",2221,703,2.3224,<1H OCEAN,192300
-118.14,34.07,42,"{total_rooms: 1036, total_bedrooms: 199 }",656,215,4.1902,<1H OCEAN,235000
-118.14,34.06,39,"{total_rooms: 2390, total_bedrooms: 444 }",1246,422,3.7857,<1H OCEAN,245700
-118.14,34.06,37,"{total_rooms: 1339, total_bedrooms: 258 }",706,238,4.7569,<1H OCEAN,253800
-118.15,34.07,52,"{total_rooms: 1983, total_bedrooms: 344 }",887,331,3.2875,<1H OCEAN,234400
-118.15,34.07,44,"{total_rooms: 1626, total_bedrooms: 383 }",1063,334,2.4348,<1H OCEAN,220700
-118.16,34.07,47,"{total_rooms: 2994, total_bedrooms: 543 }",1651,561,3.8644,<1H OCEAN,241500
-118.16,34.07,42,"{total_rooms: 3836, total_bedrooms: 777 }",2118,754,3.6364,<1H OCEAN,254600
-118.15,34.07,40,"{total_rooms: 1072, total_bedrooms: 204 }",940,200,3.125,<1H OCEAN,242700
-118.15,34.06,28,"{total_rooms: 3855, total_bedrooms: 922 }",2517,874,3.505,<1H OCEAN,204300
-118.16,34.06,25,"{total_rooms: 4284, total_bedrooms: 741 }",2163,701,6.1509,<1H OCEAN,315100
-118.16,34.06,27,"{total_rooms: 1675, total_bedrooms: 274 }",785,275,5.828,<1H OCEAN,301100
-118.14,34.05,25,"{total_rooms: 5478, total_bedrooms: 1136 }",3062,1096,3.4118,<1H OCEAN,341100
-118.15,34.05,31,"{total_rooms: 3362, total_bedrooms: 799 }",1939,754,3.5089,<1H OCEAN,305800
-118.15,34.05,33,"{total_rooms: 3287, total_bedrooms: 649 }",1783,653,3.8472,<1H OCEAN,293300
-118.13,34.06,30,"{total_rooms: 1692, total_bedrooms: 398 }",1130,365,2.8672,<1H OCEAN,198500
-118.14,34.06,27,"{total_rooms: 5257, total_bedrooms: 1082 }",3496,1036,3.3906,<1H OCEAN,237200
-118.13,34.05,35,"{total_rooms: 3229, total_bedrooms: 616 }",1879,595,3.9531,<1H OCEAN,268400
-118.14,34.05,39,"{total_rooms: 1880, total_bedrooms: 367 }",954,349,3.875,<1H OCEAN,236400
-118.12,34.06,35,"{total_rooms: 1729, total_bedrooms: 438 }",1308,412,2.5321,<1H OCEAN,197200
-118.12,34.06,25,"{total_rooms: 1137, total_bedrooms: 293 }",800,281,2.4286,<1H OCEAN,233300
-118.12,34.06,25,"{total_rooms: 1526, total_bedrooms: 388 }",1304,378,3.1892,<1H OCEAN,214700
-118.11,34.06,32,"{total_rooms: 1273, total_bedrooms: 344 }",1148,368,2.1061,<1H OCEAN,214700
-118.11,34.06,16,"{total_rooms: 2416, total_bedrooms: 565 }",1750,514,2.8229,<1H OCEAN,163700
-118.11,34.06,14,"{total_rooms: 2628, total_bedrooms: 668 }",2208,574,2.9764,<1H OCEAN,160300
-118.09,34.07,45,"{total_rooms: 593, total_bedrooms: 133 }",481,128,2.5938,<1H OCEAN,199300
-118.09,34.07,38,"{total_rooms: 1036, total_bedrooms: 226 }",1058,235,3.2578,<1H OCEAN,184200
-118.1,34.08,21,"{total_rooms: 1349, total_bedrooms: 352 }",1188,330,2.5,<1H OCEAN,182100
-118.1,34.07,29,"{total_rooms: 1179, total_bedrooms: 313 }",1255,308,2.5964,<1H OCEAN,176800
-118.11,34.07,39,"{total_rooms: 1270, total_bedrooms: 299 }",1073,278,3.3088,<1H OCEAN,186600
-118.1,34.07,36,"{total_rooms: 1240, total_bedrooms: 349 }",1383,338,2.4931,<1H OCEAN,170300
-118.1,34.07,36,"{total_rooms: 3661, total_bedrooms: 956 }",3816,931,2.5104,<1H OCEAN,185000
-118.09,34.07,26,"{total_rooms: 794, total_bedrooms: 182 }",709,170,3.175,<1H OCEAN,170800
-118.1,34.07,33,"{total_rooms: 3437, total_bedrooms: 1081 }",3817,1042,2.25,<1H OCEAN,203700
-118.09,34.07,45,"{total_rooms: 726, total_bedrooms: 146 }",568,160,3.0347,<1H OCEAN,183200
-118.09,34.07,31,"{total_rooms: 1054, total_bedrooms: 252 }",1032,258,2.3424,<1H OCEAN,188500
-118.09,34.06,30,"{total_rooms: 1980, total_bedrooms: 552 }",2264,511,2.6094,<1H OCEAN,179400
-118.09,34.06,38,"{total_rooms: 3230, total_bedrooms: 840 }",3485,827,2.629,<1H OCEAN,171600
-118.08,34.04,20,"{total_rooms: 5841, total_bedrooms: 1146 }",3273,1131,4.7222,<1H OCEAN,185100
-118.09,34.06,31,"{total_rooms: 1146, total_bedrooms: 289 }",1163,258,2.2083,<1H OCEAN,185600
-118.1,34.06,31,"{total_rooms: 2852, total_bedrooms: 740 }",3100,725,2.9524,<1H OCEAN,178800
-118.1,34.06,36,"{total_rooms: 1463, total_bedrooms: 369 }",1492,366,3.25,<1H OCEAN,179200
-118.11,34.06,30,"{total_rooms: 1547, total_bedrooms: 436 }",1700,410,2.5488,<1H OCEAN,187500
-118.09,34.05,22,"{total_rooms: 1764, total_bedrooms: 357 }",1379,363,3.5357,<1H OCEAN,199000
